suite,file,idx,validator_label,user_label,timestamp
llama3-8b-olympiadbench-test,olympiadbench_meta-llama_Llama-3.1-8B-Instruct_20251224-042733.pt,14,0,agree,2026-05-24 16:33:46
llama3-8b-olympiadbench-test,olympiadbench_meta-llama_Llama-3.1-8B-Instruct_20251224-042936.pt,0,0,agree,2026-05-24 16:33:46
llama3-8b-olympiadbench-test,olympiadbench_meta-llama_Llama-3.1-8B-Instruct_20251224-042936.pt,14,0,agree,2026-05-24 16:33:46
llama3-8b-olympiadbench-test,olympiadbench_meta-llama_Llama-3.1-8B-Instruct_20251224-043832.pt,2,0,agree,2026-05-24 16:33:46
llama3-8b-olympiadbench-test,olympiadbench_meta-llama_Llama-3.1-8B-Instruct_20251224-044234.pt,25,0,agree,2026-05-24 16:33:46
llama3-8b-svamp-test,svamp_meta-llama_Llama-3.1-8B-Instruct_20251220-152859.pt,22,0,agree,2026-05-24 16:33:46
llama3-8b-theoremqa-test,theoremqa_meta-llama_Llama-3.1-8B-Instruct_20251224-033752.pt,9,1,agree,2026-05-24 16:33:46
llama3-8b-theoremqa-test,theoremqa_meta-llama_Llama-3.1-8B-Instruct_20251224-034129.pt,6,0,agree,2026-05-24 16:33:46
llama3-8b-theoremqa-test,theoremqa_meta-llama_Llama-3.1-8B-Instruct_20251224-034319.pt,12,0,agree,2026-05-24 16:33:46
llama3-8b-theoremqa-test,theoremqa_meta-llama_Llama-3.1-8B-Instruct_20251224-034757.pt,6,0,agree,2026-05-24 16:33:46
llama3-8b-theoremqa-test,theoremqa_meta-llama_Llama-3.1-8B-Instruct_20251224-035409.pt,2,1,agree,2026-05-24 16:33:46
ministral3-3b-gpqa-test,gpqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-133733.pt,11,0,agree,2026-05-24 16:33:46
ministral3-3b-gpqa-test,gpqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-134010.pt,5,0,agree,2026-05-24 16:33:46
ministral3-3b-gpqa-test,gpqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-134036.pt,17,1,disagree,2026-05-24 16:33:46
ministral3-3b-gsm-test,gsm8k_mistralai_Ministral-3-3B-Instruct-2512_20251227-085033.pt,18,1,agree,2026-05-24 16:33:46
ministral3-3b-gsm-test,gsm8k_mistralai_Ministral-3-3B-Instruct-2512_20251227-085301.pt,20,1,agree,2026-05-24 16:33:46
ministral3-3b-gsm-test,gsm8k_mistralai_Ministral-3-3B-Instruct-2512_20251227-085337.pt,24,1,agree,2026-05-24 16:33:46
ministral3-3b-gsm-test,gsm8k_mistralai_Ministral-3-3B-Instruct-2512_20251227-085429.pt,6,1,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-124225.pt,20,1,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-124524.pt,11,1,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-124622.pt,25,0,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-124740.pt,7,0,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-125002.pt,19,1,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-125201.pt,23,1,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-125422.pt,2,1,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-125918.pt,10,0,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-130019.pt,27,1,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-130344.pt,19,1,agree,2026-05-24 16:33:46
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-124922.pt,22,1,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-125042.pt,27,0,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-125042.pt,25,1,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-125201.pt,22,1,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-125814.pt,0,1,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-130803.pt,7,1,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-130904.pt,13,1,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-131324.pt,16,1,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-132044.pt,22,0,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-132143.pt,16,1,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-132346.pt,26,1,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-132346.pt,1,1,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-132429.pt,0,0,agree,2026-05-24 16:35:48
ministral3-3b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-3B-Instruct-2512_20251227-133111.pt,6,1,agree,2026-05-24 16:35:48
ministral3-3b-mathhendrycks-test,mathhendrycks_mistralai_Ministral-3-3B-Instruct-2512_20251227-095014.pt,4,1,agree,2026-05-24 16:35:48
ministral3-3b-mathhendrycks-test,mathhendrycks_mistralai_Ministral-3-3B-Instruct-2512_20251227-095249.pt,20,1,agree,2026-05-24 16:35:48
ministral3-3b-mathhendrycks-test,mathhendrycks_mistralai_Ministral-3-3B-Instruct-2512_20251227-095455.pt,19,1,agree,2026-05-24 16:35:48
ministral3-3b-mathhendrycks-test,mathhendrycks_mistralai_Ministral-3-3B-Instruct-2512_20251227-095635.pt,7,0,agree,2026-05-24 16:35:48
ministral3-3b-matscibench-test,matscibench_mistralai_Ministral-3-3B-Instruct-2512_20251227-143050.pt,26,0,agree,2026-05-24 16:35:48
ministral3-3b-matscibench-test,matscibench_mistralai_Ministral-3-3B-Instruct-2512_20251227-143510.pt,25,1,agree,2026-05-24 16:35:48
ministral3-3b-matscibench-test,matscibench_mistralai_Ministral-3-3B-Instruct-2512_20251227-143541.pt,7,0,agree,2026-05-24 16:35:48
ministral3-3b-matscibench-test,matscibench_mistralai_Ministral-3-3B-Instruct-2512_20251227-143608.pt,23,1,agree,2026-05-24 16:35:48
ministral3-3b-matscibench-test,matscibench_mistralai_Ministral-3-3B-Instruct-2512_20251227-143802.pt,6,0,agree,2026-05-24 16:35:48
ministral3-3b-matscibench-test,matscibench_mistralai_Ministral-3-3B-Instruct-2512_20251227-143829.pt,16,0,agree,2026-05-24 16:35:48
ministral3-3b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-3B-Instruct-2512_20251227-135737.pt,19,0,disagree,2026-05-24 16:35:48
ministral3-3b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-3B-Instruct-2512_20251227-141126.pt,6,0,agree,2026-05-24 16:35:48
ministral3-3b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-3B-Instruct-2512_20251227-141309.pt,11,1,agree,2026-05-24 16:35:48
ministral3-3b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-3B-Instruct-2512_20251227-141419.pt,12,1,agree,2026-05-24 16:35:48
ministral3-3b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-3B-Instruct-2512_20251227-141602.pt,21,0,agree,2026-05-24 16:35:48
ministral3-3b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-3B-Instruct-2512_20251227-141602.pt,17,1,agree,2026-05-24 16:35:48
ministral3-3b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-3B-Instruct-2512_20251227-141706.pt,25,1,agree,2026-05-24 16:35:48
ministral3-3b-scibench-test,scibench_mistralai_Ministral-3-3B-Instruct-2512_20251227-134700.pt,14,0,agree,2026-05-24 16:35:48
ministral3-3b-scibench-test,scibench_mistralai_Ministral-3-3B-Instruct-2512_20251227-134724.pt,23,0,agree,2026-05-24 16:35:48
ministral3-3b-scibench-test,scibench_mistralai_Ministral-3-3B-Instruct-2512_20251227-134902.pt,2,1,agree,2026-05-24 16:35:48
ministral3-3b-svamp-test,svamp_mistralai_Ministral-3-3B-Instruct-2512_20251227-123920.pt,12,1,agree,2026-05-24 16:35:48
ministral3-3b-svamp-test,svamp_mistralai_Ministral-3-3B-Instruct-2512_20251227-124021.pt,19,1,agree,2026-05-24 16:35:48
ministral3-3b-theoremqa-test,theoremqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-141846.pt,12,0,agree,2026-05-24 16:35:48
ministral3-3b-theoremqa-test,theoremqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-142031.pt,15,1,agree,2026-05-24 16:35:48
ministral3-3b-theoremqa-test,theoremqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-142031.pt,31,0,agree,2026-05-24 16:35:48
ministral3-3b-theoremqa-test,theoremqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-142248.pt,7,1,agree,2026-05-24 16:35:48
ministral3-3b-theoremqa-test,theoremqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-142433.pt,14,0,agree,2026-05-24 16:35:48
ministral3-3b-theoremqa-test,theoremqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-142528.pt,27,1,agree,2026-05-24 16:35:48
ministral3-3b-theoremqa-test,theoremqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-142622.pt,2,0,agree,2026-05-24 16:35:48
ministral3-3b-theoremqa-test,theoremqa_mistralai_Ministral-3-3B-Instruct-2512_20251227-142745.pt,30,0,agree,2026-05-24 16:35:48
ministral3-8b-gpqa-test,gpqa_mistralai_Ministral-3-8B-Instruct-2512_20251216-081225.pt,0,1,agree,2026-05-24 16:35:48
ministral3-8b-gpqa-test,gpqa_mistralai_Ministral-3-8B-Instruct-2512_20251216-081936.pt,4,1,agree,2026-05-24 16:35:48
ministral3-8b-gpqa-test,gpqa_mistralai_Ministral-3-8B-Instruct-2512_20251216-082231.pt,1,1,agree,2026-05-24 16:35:48
ministral3-8b-gpqa-test,gpqa_mistralai_Ministral-3-8B-Instruct-2512_20251216-082616.pt,2,1,agree,2026-05-24 16:35:48
ministral3-8b-gpqa-test,gpqa_mistralai_Ministral-3-8B-Instruct-2512_20251216-084152.pt,3,0,agree,2026-05-24 16:35:48
ministral3-8b-gsm-test,gsm8k_mistralai_Ministral-3-8B-Instruct-2512_20251215-114614.pt,3,1,agree,2026-05-24 16:35:48
ministral3-8b-gsm-test,gsm8k_mistralai_Ministral-3-8B-Instruct-2512_20251215-123522.pt,2,1,agree,2026-05-24 16:35:48
ministral3-8b-gsm-test,gsm8k_mistralai_Ministral-3-8B-Instruct-2512_20251215-130529.pt,1,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-112949.pt,41,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-113026.pt,20,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-113455.pt,49,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-113534.pt,39,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-113534.pt,19,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-113808.pt,34,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-114202.pt,29,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-114239.pt,50,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-114319.pt,56,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-114319.pt,57,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-114751.pt,20,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-114827.pt,1,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115055.pt,23,0,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115212.pt,3,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115212.pt,51,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115250.pt,39,0,disagree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115250.pt,5,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115408.pt,50,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115525.pt,59,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115603.pt,8,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115644.pt,44,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115644.pt,31,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115800.pt,59,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-115957.pt,57,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-120153.pt,40,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-120234.pt,23,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-120234.pt,47,0,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-120352.pt,20,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-120509.pt,21,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-120549.pt,47,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-120549.pt,46,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-120748.pt,40,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-120825.pt,25,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-121019.pt,36,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-121134.pt,9,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-121213.pt,37,1,agree,2026-05-24 16:35:48
ministral3-8b-gsmsymbolic-test,gsm8ksymbolic_mistralai_Ministral-3-8B-Instruct-2512_20251220-121445.pt,19,1,agree,2026-05-24 16:35:48
ministral3-8b-mathhendrycks-test,mathhendrycks_mistralai_Ministral-3-8B-Instruct-2512_20251217-222453.pt,4,1,agree,2026-05-24 16:35:48
ministral3-8b-mathhendrycks-test,mathhendrycks_mistralai_Ministral-3-8B-Instruct-2512_20251217-222656.pt,3,1,agree,2026-05-24 16:35:48
ministral3-8b-mathhendrycks-test,mathhendrycks_mistralai_Ministral-3-8B-Instruct-2512_20251217-224410.pt,4,1,agree,2026-05-24 16:35:48
ministral3-8b-matscibench-test,matscibench_mistralai_Ministral-3-8B-Instruct-2512_20251224-032337.pt,12,0,agree,2026-05-24 16:35:48
ministral3-8b-matscibench-test,matscibench_mistralai_Ministral-3-8B-Instruct-2512_20251224-032337.pt,17,0,disagree,2026-05-24 16:35:48
ministral3-8b-matscibench-test,matscibench_mistralai_Ministral-3-8B-Instruct-2512_20251224-033151.pt,0,0,agree,2026-05-24 16:35:48
ministral3-8b-matscibench-test,matscibench_mistralai_Ministral-3-8B-Instruct-2512_20251224-033234.pt,0,0,agree,2026-05-24 16:35:48
ministral3-8b-matscibench-test,matscibench_mistralai_Ministral-3-8B-Instruct-2512_20251224-033358.pt,11,1,agree,2026-05-24 16:35:48
ministral3-8b-matscibench-test,matscibench_mistralai_Ministral-3-8B-Instruct-2512_20251224-033437.pt,8,1,agree,2026-05-24 16:35:48
ministral3-8b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-8B-Instruct-2512_20251224-021946.pt,27,0,agree,2026-05-24 16:35:48
ministral3-8b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-8B-Instruct-2512_20251224-021946.pt,16,1,agree,2026-05-24 16:35:48
ministral3-8b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-8B-Instruct-2512_20251224-023021.pt,23,0,agree,2026-05-24 16:37:30
ministral3-8b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-8B-Instruct-2512_20251224-023336.pt,18,1,agree,2026-05-24 16:37:30
ministral3-8b-olympiadbench-test,olympiadbench_mistralai_Ministral-3-8B-Instruct-2512_20251224-024236.pt,15,0,agree,2026-05-24 16:37:30
ministral3-8b-scibench-test,scibench_mistralai_Ministral-3-8B-Instruct-2512_20251216-105958.pt,0,1,agree,2026-05-24 16:37:30
ministral3-8b-svamp-test,svamp_mistralai_Ministral-3-8B-Instruct-2512_20251219-133143.pt,4,1,agree,2026-05-24 16:37:30
ministral3-8b-theoremqa-test,theoremqa_mistralai_Ministral-3-8B-Instruct-2512_20251224-025709.pt,16,1,agree,2026-05-24 16:37:30
ministral3-8b-theoremqa-test,theoremqa_mistralai_Ministral-3-8B-Instruct-2512_20251224-030632.pt,10,0,agree,2026-05-24 16:37:30
oss-20b-gpqa-test,gpqa_openai_gpt-oss-20b_20251219-173504.pt,63,0,agree,2026-05-24 16:37:30
oss-20b-gpqa-test,gpqa_openai_gpt-oss-20b_20251219-173504.pt,61,0,agree,2026-05-24 16:37:30
oss-20b-gpqa-test,gpqa_openai_gpt-oss-20b_20251219-173601.pt,30,0,agree,2026-05-24 16:37:30
oss-20b-gsm-test,gsm8k_openai_gpt-oss-20b_20251219-133848.pt,2,1,agree,2026-05-24 16:37:30
oss-20b-gsm-test,gsm8k_openai_gpt-oss-20b_20251219-133958.pt,19,1,agree,2026-05-24 16:37:30
oss-20b-gsm-test,gsm8k_openai_gpt-oss-20b_20251219-134408.pt,22,1,agree,2026-05-24 16:37:30
oss-20b-gsm-test,gsm8k_openai_gpt-oss-20b_20251219-134603.pt,51,1,agree,2026-05-24 16:37:30
oss-20b-gsm-test,gsm8k_openai_gpt-oss-20b_20251219-134843.pt,32,1,agree,2026-05-24 16:37:30
oss-20b-gsm-test,gsm8k_openai_gpt-oss-20b_20251219-134843.pt,10,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-094839.pt,17,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-094911.pt,9,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-095118.pt,24,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-095656.pt,29,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-100051.pt,6,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-100328.pt,24,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-100840.pt,25,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-100912.pt,2,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-101611.pt,1,0,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-102135.pt,11,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-102831.pt,27,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-103105.pt,18,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-103536.pt,17,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-103606.pt,29,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-103743.pt,14,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-103856.pt,8,0,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-104743.pt,3,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-104815.pt,22,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-105120.pt,23,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-105330.pt,7,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-105648.pt,6,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-105749.pt,27,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-110203.pt,12,0,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-110309.pt,13,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-110554.pt,31,1,agree,2026-05-24 16:37:30
oss-20b-gsmsymbolic-test,gsm8ksymbolic_openai_gpt-oss-20b_20251221-110936.pt,5,1,agree,2026-05-24 16:37:30
oss-20b-livemathbench-test,livemathbench_openai_gpt-oss-20b_20251221-111151.pt,24,0,agree,2026-05-24 16:37:30
oss-20b-mathhendrycks-test,mathhendrycks_openai_gpt-oss-20b_20251219-145303.pt,41,0,agree,2026-05-24 16:37:30
oss-20b-mathhendrycks-test,mathhendrycks_openai_gpt-oss-20b_20251219-145350.pt,22,1,agree,2026-05-24 16:37:30
oss-20b-mathhendrycks-test,mathhendrycks_openai_gpt-oss-20b_20251219-145434.pt,17,1,agree,2026-05-24 16:37:30
oss-20b-mathhendrycks-test,mathhendrycks_openai_gpt-oss-20b_20251219-145649.pt,6,1,agree,2026-05-24 16:37:30
oss-20b-mathhendrycks-test,mathhendrycks_openai_gpt-oss-20b_20251219-145649.pt,29,1,agree,2026-05-24 16:37:30
oss-20b-matscibench-test,matscibench_openai_gpt-oss-20b_20251224-090224.pt,22,0,agree,2026-05-24 16:37:30
oss-20b-matscibench-test,matscibench_openai_gpt-oss-20b_20251224-091142.pt,18,0,agree,2026-05-24 16:37:30
oss-20b-matscibench-test,matscibench_openai_gpt-oss-20b_20251224-091613.pt,10,0,agree,2026-05-24 16:37:30
oss-20b-matscibench-test,matscibench_openai_gpt-oss-20b_20251224-091835.pt,29,1,agree,2026-05-24 16:37:30
oss-20b-olympiadbench-test,olympiadbench_openai_gpt-oss-20b_20251224-083239.pt,15,0,agree,2026-05-24 16:37:30
oss-20b-olympiadbench-test,olympiadbench_openai_gpt-oss-20b_20251224-084221.pt,1,1,agree,2026-05-24 16:37:30
oss-20b-olympiadbench-test,olympiadbench_openai_gpt-oss-20b_20251224-084221.pt,15,0,agree,2026-05-24 16:37:30
oss-20b-olympiadbench-test,olympiadbench_openai_gpt-oss-20b_20251224-084221.pt,18,0,agree,2026-05-24 16:37:30
oss-20b-olympiadbench-test,olympiadbench_openai_gpt-oss-20b_20251224-085025.pt,22,1,agree,2026-05-24 16:37:30
